sensor;moisture;r1;r2;c1;frequency;duty_cycle;measurement_wet;stabilization_time_wet;success_wet;measurement_dry;stabilization_time_dry;success_dry;difference;stabilization_time_avg
PNNP;0;10;100000000;2e-12;51200;8;2100;361;1;2255;500;0;155;430,5
PNNP;0;10;100000000;2e-12;51200;13;2198;500;0;2354;500;0;156;500,0
PNNP;0;10;100000000;2e-12;51200;21;2412;500;0;2405;500;0;-7;500,0
PNNP;0;10;100000000;2e-12;51200;34;2900;500;0;2673;500;0;-227;500,0
PNNP;0;10;100000000;2e-12;51200;55;2928;500;0;3064;500;0;136;500,0
PNNP;0;10;100000000;2e-12;51200;89;3576;500;0;3689;500;0;113;500,0
PNNP;0;10;100000000;2e-12;51200;128;4091;401;1;4094;223;1;3;312,0
PNNP;0;10;100000000;2e-12;51200;255;4094;45;1;4095;45;1;1;45,0
PNNP;0;10;100000000;2e-12;100000;1;1958;90;1;2196;180;1;238;135,0
PNNP;0;10;100000000;2e-12;100000;2;1786;271;1;2265;500;0;479;385,5
PNNP;0;10;100000000;2e-12;100000;3;1815;500;0;2315;500;0;500;500,0
PNNP;0;10;100000000;2e-12;100000;5;2097;500;0;2423;500;0;326;500,0
PNNP;0;10;100000000;2e-12;100000;8;2115;500;0;2516;500;0;401;500,0
PNNP;0;10;100000000;2e-12;100000;13;2599;500;0;2996;500;0;397;500,0
PNNP;0;10;100000000;2e-12;100000;21;3395;500;0;3265;500;0;-130;500,0
PNNP;0;10;100000000;2e-12;100000;34;2473;500;0;2028;500;0;-445;500,0
PNNP;0;10;100000000;2e-12;100000;55;3261;500;0;3488;500;0;227;500,0
PNNP;0;10;100000000;2e-12;100000;89;3963;500;0;3980;500;0;17;500,0
PNNP;0;10;100000000;2e-12;100000;128;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;100000;255;4095;45;1;4095;44;1;0;44,5
PNNP;0;10;100000000;2e-12;200000;1;1929;90;1;2230;90;1;301;90,0
PNNP;0;10;100000000;2e-12;200000;2;2029;135;1;2272;500;0;243;317,5
PNNP;0;10;100000000;2e-12;200000;3;2128;500;0;2340;500;0;212;500,0
PNNP;0;10;100000000;2e-12;200000;5;2199;500;0;2474;500;0;275;500,0
PNNP;0;10;100000000;2e-12;200000;8;2543;500;0;2586;500;0;43;500,0
PNNP;0;10;100000000;2e-12;200000;13;2417;500;0;2407;500;0;-10;500,0
PNNP;0;10;100000000;2e-12;200000;21;3452;500;0;3640;500;0;188;500,0
PNNP;0;10;100000000;2e-12;200000;34;1791;500;0;2019;500;0;228;500,0
PNNP;0;10;100000000;2e-12;200000;55;3477;500;0;3453;500;0;-24;500,0
PNNP;0;10;100000000;2e-12;200000;89;4009;500;0;4030;500;0;21;500,0
PNNP;0;10;100000000;2e-12;200000;128;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;200000;255;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;400000;1;1916;90;1;2234;315;1;318;202,5
PNNP;0;10;100000000;2e-12;400000;2;2017;225;1;2324;500;0;307;362,5
PNNP;0;10;100000000;2e-12;400000;3;2112;500;0;2404;500;0;292;500,0
PNNP;0;10;100000000;2e-12;400000;5;1950;500;0;1989;500;0;39;500,0
PNNP;0;10;100000000;2e-12;400000;8;2554;500;0;2756;500;0;202;500,0
PNNP;0;10;100000000;2e-12;400000;13;3000;500;0;3157;500;0;157;500,0
PNNP;0;10;100000000;2e-12;400000;21;3588;500;0;3402;500;0;-186;500,0
PNNP;0;10;100000000;2e-12;400000;34;2459;500;0;2146;500;0;-313;500,0
PNNP;0;10;100000000;2e-12;400000;55;3489;500;0;3494;500;0;5;500,0
PNNP;0;10;100000000;2e-12;400000;89;4085;500;0;4086;500;0;1;500,0
PNNP;0;10;100000000;2e-12;400000;128;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;400000;255;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;800000;1;1267;90;1;1676;500;0;409;295,0
PNNP;0;10;100000000;2e-12;800000;2;2042;500;0;2286;500;0;244;500,0
PNNP;0;10;100000000;2e-12;800000;3;2145;500;0;2428;500;0;283;500,0
PNNP;0;10;100000000;2e-12;800000;5;2318;500;0;2370;500;0;52;500,0
PNNP;0;10;100000000;2e-12;800000;8;2436;500;0;2726;500;0;290;500,0
PNNP;0;10;100000000;2e-12;800000;13;2886;500;0;2824;500;0;-62;500,0
PNNP;0;10;100000000;2e-12;800000;21;3337;500;0;3348;500;0;11;500,0
PNNP;0;10;100000000;2e-12;800000;34;2409;500;0;2186;500;0;-223;500,0
PNNP;0;10;100000000;2e-12;800000;55;3405;500;0;3363;500;0;-42;500,0
PNNP;0;10;100000000;2e-12;800000;89;4082;90;1;4095;45;1;13;67,5
PNNP;0;10;100000000;2e-12;800000;128;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;800000;255;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;1600000;1;2172;500;0;2502;500;0;330;500,0
PNNP;0;10;100000000;2e-12;1600000;2;2538;500;0;2653;500;0;115;500,0
PNNP;0;10;100000000;2e-12;1600000;3;2917;500;0;3201;500;0;284;500,0
PNNP;0;10;100000000;2e-12;1600000;5;3203;500;0;3408;500;0;205;500,0
PNNP;0;10;100000000;2e-12;1600000;8;4095;45;1;4039;500;0;-56;272,5
PNNP;0;10;100000000;2e-12;1600000;13;3336;500;0;3460;500;0;124;500,0
PNNP;0;10;100000000;2e-12;1600000;21;4093;45;1;4095;45;1;2;45,0
PNNP;0;10;100000000;2e-12;1600000;34;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;1600000;55;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;1600000;89;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;1600000;128;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;1600000;255;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;3200000;1;1542;500;0;2081;500;0;539;500,0
PNNP;0;10;100000000;2e-12;3200000;2;2223;500;0;1476;500;0;-747;500,0
PNNP;0;10;100000000;2e-12;3200000;3;2630;500;0;3178;500;0;548;500,0
PNNP;0;10;100000000;2e-12;3200000;5;3538;500;0;3625;500;0;87;500,0
PNNP;0;10;100000000;2e-12;3200000;8;4095;44;1;4095;44;1;0;44,0
PNNP;0;10;100000000;2e-12;3200000;13;3428;500;0;3622;500;0;194;500,0
PNNP;0;10;100000000;2e-12;3200000;21;4095;44;1;4095;45;1;0;44,5
PNNP;0;10;100000000;2e-12;3200000;34;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;3200000;55;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;3200000;89;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;3200000;128;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;3200000;255;4095;45;1;4095;44;1;0;44,5
PNNP;0;10;100000000;2e-12;6400000;1;1003;500;0;1364;500;0;361;500,0
PNNP;0;10;100000000;2e-12;6400000;2;2731;500;0;2777;500;0;46;500,0
PNNP;0;10;100000000;2e-12;6400000;3;2758;500;0;2164;500;0;-594;500,0
PNNP;0;10;100000000;2e-12;6400000;5;3083;500;0;3569;500;0;486;500,0
PNNP;0;10;100000000;2e-12;6400000;8;4095;44;1;4095;44;1;0;44,0
PNNP;0;10;100000000;2e-12;6400000;13;3267;500;0;3486;500;0;219;500,0
PNNP;0;10;100000000;2e-12;6400000;21;4095;44;1;4095;45;1;0;44,5
PNNP;0;10;100000000;2e-12;6400000;34;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;6400000;55;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;6400000;89;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;6400000;128;4095;45;1;4095;45;1;0;45,0
PNNP;0;10;100000000;2e-12;6400000;255;4095;45;1;4095;45;1;0;45,0
PNDD;0;10;100000000;2e-12;100;1;187;500;0;374;500;0;187;500,0
PNDD;0;10;100000000;2e-12;100;2;203;500;0;456;500;0;253;500,0
PNDD;0;10;100000000;2e-12;100;3;215;500;0;437;500;0;222;500,0
PNDD;0;10;100000000;2e-12;100;5;242;500;0;533;500;0;291;500,0
PNDD;0;10;100000000;2e-12;100;8;259;500;0;572;500;0;313;500,0
PNDD;0;10;100000000;2e-12;100;13;279;500;0;608;500;0;329;500,0
PNDD;0;10;100000000;2e-12;100;21;305;500;0;657;500;0;352;500,0
PNDD;0;10;100000000;2e-12;100;34;341;500;0;717;500;0;376;500,0
PNDD;0;10;100000000;2e-12;100;55;399;500;0;803;500;0;404;500,0
PNDD;0;10;100000000;2e-12;100;89;542;500;0;932;500;0;390;500,0
PNDD;0;10;100000000;2e-12;100;128;739;500;0;1148;500;0;409;500,0
PNDD;0;10;100000000;2e-12;100;255;1292;500;0;1694;500;0;402;500,0
PNDD;0;10;100000000;2e-12;200;1;222;500;0;406;500;0;184;500,0
PNDD;0;10;100000000;2e-12;200;2;435;500;0;729;500;0;294;500,0
PNDD;0;10;100000000;2e-12;200;3;443;500;0;814;500;0;371;500,0
PNDD;0;10;100000000;2e-12;200;5;453;500;0;860;500;0;407;500,0
PNDD;0;10;100000000;2e-12;200;8;512;500;0;894;500;0;382;500,0
PNDD;0;10;100000000;2e-12;200;13;563;500;0;1005;500;0;442;500,0
PNDD;0;10;100000000;2e-12;200;21;597;500;0;1062;500;0;465;500,0
PNDD;0;10;100000000;2e-12;200;34;639;500;0;1128;500;0;489;500,0
PNDD;0;10;100000000;2e-12;200;55;704;500;0;1199;500;0;495;500,0
PNDD;0;10;100000000;2e-12;200;89;828;500;0;1311;500;0;483;500,0
PNDD;0;10;100000000;2e-12;200;128;979;500;0;1470;500;0;491;500,0
PNDD;0;10;100000000;2e-12;200;255;1775;500;0;2209;500;0;434;500,0
PNDD;0;10;100000000;2e-12;400;1;273;500;0;626;500;0;353;500,0
PNDD;0;10;100000000;2e-12;400;2;626;500;0;1071;500;0;445;500,0
PNDD;0;10;100000000;2e-12;400;3;782;500;0;1234;500;0;452;500,0
PNDD;0;10;100000000;2e-12;400;5;900;500;0;1376;500;0;476;500,0
PNDD;0;10;100000000;2e-12;400;8;959;500;0;1468;500;0;509;500,0
PNDD;0;10;100000000;2e-12;400;13;1058;500;0;1443;500;0;385;500,0
PNDD;0;10;100000000;2e-12;400;21;1044;500;0;1647;500;0;603;500,0
PNDD;0;10;100000000;2e-12;400;34;1109;500;0;1722;500;0;613;500,0
PNDD;0;10;100000000;2e-12;400;55;1277;500;0;1797;500;0;520;500,0
PNDD;0;10;100000000;2e-12;400;89;1381;500;0;1886;500;0;505;500,0
PNDD;0;10;100000000;2e-12;400;128;1522;500;0;2014;500;0;492;500,0
PNDD;0;10;100000000;2e-12;400;255;2089;500;0;2497;500;0;408;500,0
PNDD;0;10;100000000;2e-12;800;1;352;500;0;726;500;0;374;500,0
PNDD;0;10;100000000;2e-12;800;2;758;500;0;1220;500;0;462;500,0
PNDD;0;10;100000000;2e-12;800;3;857;500;0;1323;500;0;466;500,0
PNDD;0;10;100000000;2e-12;800;5;1175;500;0;1618;500;0;443;500,0
PNDD;0;10;100000000;2e-12;800;8;1228;500;0;1656;500;0;428;500,0
PNDD;0;10;100000000;2e-12;800;13;1393;500;0;1802;500;0;409;500,0
PNDD;0;10;100000000;2e-12;800;21;1479;500;0;1904;500;0;425;500,0
PNDD;0;10;100000000;2e-12;800;34;1560;500;0;1968;500;0;408;500,0
PNDD;0;10;100000000;2e-12;800;55;1655;500;0;2074;500;0;419;500,0
PNDD;0;10;100000000;2e-12;800;89;1738;500;0;2155;500;0;417;500,0
PNDD;0;10;100000000;2e-12;800;128;1848;500;0;2256;500;0;408;500,0
PNDD;0;10;100000000;2e-12;800;255;2364;500;0;2687;500;0;323;500,0
PNDD;0;10;100000000;2e-12;1600;1;795;500;0;1259;500;0;464;500,0
PNDD;0;10;100000000;2e-12;1600;2;1178;500;0;1607;500;0;429;500,0
PNDD;0;10;100000000;2e-12;1600;3;1258;500;0;1661;500;0;403;500,0
PNDD;0;10;100000000;2e-12;1600;5;1583;500;0;1920;500;0;337;500,0
PNDD;0;10;100000000;2e-12;1600;8;1625;500;0;1942;500;0;317;500,0
PNDD;0;10;100000000;2e-12;1600;13;1797;500;0;2093;500;0;296;500,0
PNDD;0;10;100000000;2e-12;1600;21;1878;500;0;2171;500;0;293;500,0
PNDD;0;10;100000000;2e-12;1600;34;1953;500;0;2246;500;0;293;500,0
PNDD;0;10;100000000;2e-12;1600;55;2097;500;0;2375;500;0;278;500,0
PNDD;0;10;100000000;2e-12;1600;89;2297;500;0;2595;500;0;298;500,0
PNDD;0;10;100000000;2e-12;1600;128;2481;500;0;2676;500;0;195;500,0
PNDD;0;10;100000000;2e-12;1600;255;3224;500;0;3393;500;0;169;500,0
PNDD;0;10;100000000;2e-12;3200;1;946;500;0;1422;500;0;476;500,0
PNDD;0;10;100000000;2e-12;3200;2;1316;500;0;1727;500;0;411;500,0
PNDD;0;10;100000000;2e-12;3200;3;1391;500;0;1773;500;0;382;500,0
PNDD;0;10;100000000;2e-12;3200;5;1612;500;0;1940;500;0;328;500,0
PNDD;0;10;100000000;2e-12;3200;8;1746;500;0;2039;500;0;293;500,0
PNDD;0;10;100000000;2e-12;3200;13;1877;500;0;2136;500;0;259;500,0
PNDD;0;10;100000000;2e-12;3200;21;1980;500;0;2213;500;0;233;500,0
PNDD;0;10;100000000;2e-12;3200;34;2096;500;0;2299;500;0;203;500,0
PNDD;0;10;100000000;2e-12;3200;55;2194;500;0;2382;500;0;188;500,0
PNDD;0;10;100000000;2e-12;3200;89;2409;500;0;2596;500;0;187;500,0
PNDD;0;10;100000000;2e-12;3200;128;2666;500;0;2820;500;0;154;500,0
PNDD;0;10;100000000;2e-12;3200;255;3284;500;0;3330;500;0;46;500,0
PNDD;0;10;100000000;2e-12;6400;1;1005;500;0;1462;500;0;457;500,0
PNDD;0;10;100000000;2e-12;6400;2;1333;500;0;1749;500;0;416;500,0
PNDD;0;10;100000000;2e-12;6400;3;1417;500;0;1798;500;0;381;500,0
PNDD;0;10;100000000;2e-12;6400;5;1638;500;0;1970;500;0;332;500,0
PNDD;0;10;100000000;2e-12;6400;8;1776;500;0;2073;500;0;297;500,0
PNDD;0;10;100000000;2e-12;6400;13;1938;500;0;2176;500;0;238;500,0
PNDD;0;10;100000000;2e-12;6400;21;2056;500;0;2260;500;0;204;500,0
PNDD;0;10;100000000;2e-12;6400;34;2157;500;0;2325;500;0;168;500,0
PNDD;0;10;100000000;2e-12;6400;55;2245;500;0;2384;500;0;139;500,0
PNDD;0;10;100000000;2e-12;6400;89;2365;500;0;2504;500;0;139;500,0
PNDD;0;10;100000000;2e-12;6400;128;2510;500;0;2701;500;0;191;500,0
PNDD;0;10;100000000;2e-12;6400;255;3235;500;0;3413;500;0;178;500,0
PNDD;0;10;100000000;2e-12;12800;1;1859;500;0;2165;500;0;306;500,0
PNDD;0;10;100000000;2e-12;12800;2;1870;500;0;2158;500;0;288;500,0
PNDD;0;10;100000000;2e-12;12800;3;1892;500;0;2165;500;0;273;500,0
PNDD;0;10;100000000;2e-12;12800;5;2078;500;0;2272;500;0;194;500,0
PNDD;0;10;100000000;2e-12;12800;8;2173;500;0;2335;500;0;162;500,0
PNDD;0;10;100000000;2e-12;12800;13;2274;500;0;2411;500;0;137;500,0
PNDD;0;10;100000000;2e-12;12800;21;2348;500;0;2463;500;0;115;500,0
PNDD;0;10;100000000;2e-12;12800;34;2478;500;0;2682;500;0;204;500,0
PNDD;0;10;100000000;2e-12;12800;55;2738;500;0;2735;500;0;-3;500,0
PNDD;0;10;100000000;2e-12;12800;89;3400;500;0;3446;500;0;46;500,0
PNDD;0;10;100000000;2e-12;12800;128;4041;500;0;4083;115;1;42;307,5
PNDD;0;10;100000000;2e-12;12800;255;4094;38;1;4094;38;1;0;38,0
PNDD;0;10;100000000;2e-12;25600;1;1875;500;0;2178;500;0;303;500,0
PNDD;0;10;100000000;2e-12;25600;2;1901;500;0;2183;500;0;282;500,0
PNDD;0;10;100000000;2e-12;25600;3;1935;500;0;2189;500;0;254;500,0
PNDD;0;10;100000000;2e-12;25600;5;2125;500;0;2304;500;0;179;500,0
PNDD;0;10;100000000;2e-12;25600;8;2216;500;0;2361;500;0;145;500,0
PNDD;0;10;100000000;2e-12;25600;13;2326;500;1;2440;500;0;114;500,0
PNDD;0;10;100000000;2e-12;25600;21;2478;500;0;2527;500;0;49;500,0
PNDD;0;10;100000000;2e-12;25600;34;2574;500;0;2715;500;0;141;500,0
PNDD;0;10;100000000;2e-12;25600;55;2740;500;0;2903;500;0;163;500,0
PNDD;0;10;100000000;2e-12;25600;89;3361;500;0;3215;500;0;-146;500,0
PNDD;0;10;100000000;2e-12;25600;128;4020;539;1;4060;231;1;40;385,0
PNDD;0;10;100000000;2e-12;25600;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;51200;1;1911;500;1;2236;500;0;325;500,0
PNDD;0;10;100000000;2e-12;51200;2;1923;423;1;2219;500;0;296;461,5
PNDD;0;10;100000000;2e-12;51200;3;1939;192;1;2223;500;0;284;346,0
PNDD;0;10;100000000;2e-12;51200;5;2142;461;1;2338;500;0;196;480,5
PNDD;0;10;100000000;2e-12;51200;8;2236;154;1;2392;461;1;156;307,5
PNDD;0;10;100000000;2e-12;51200;13;2329;500;1;2244;500;0;-85;500,0
PNDD;0;10;100000000;2e-12;51200;21;2421;500;0;2591;500;0;170;500,0
PNDD;0;10;100000000;2e-12;51200;34;2670;500;0;2668;500;0;-2;500,0
PNDD;0;10;100000000;2e-12;51200;55;2832;500;0;2760;500;0;-72;500,0
PNDD;0;10;100000000;2e-12;51200;89;3245;500;0;3309;500;0;64;500,0
PNDD;0;10;100000000;2e-12;51200;128;3998;500;0;4030;500;0;32;500,0
PNDD;0;10;100000000;2e-12;51200;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;100000;1;2240;500;0;2434;346;1;194;423,0
PNDD;0;10;100000000;2e-12;100000;2;2287;500;0;2434;500;0;147;500,0
PNDD;0;10;100000000;2e-12;100000;3;2312;500;0;2459;500;0;147;500,0
PNDD;0;10;100000000;2e-12;100000;5;2558;500;0;2740;500;0;182;500,0
PNDD;0;10;100000000;2e-12;100000;8;2835;500;0;2999;500;0;164;500,0
PNDD;0;10;100000000;2e-12;100000;13;3099;500;0;3187;500;0;88;500,0
PNDD;0;10;100000000;2e-12;100000;21;3634;500;0;3635;500;0;1;500,0
PNDD;0;10;100000000;2e-12;100000;34;2188;500;0;2384;500;0;196;500,0
PNDD;0;10;100000000;2e-12;100000;55;3679;500;0;3831;500;0;152;500,0
PNDD;0;10;100000000;2e-12;100000;89;4070;500;0;4064;500;0;-6;500,0
PNDD;0;10;100000000;2e-12;100000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;100000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;200000;1;2222;384;1;2441;500;0;219;442,0
PNDD;0;10;100000000;2e-12;200000;2;2246;500;0;2411;500;0;165;500,0
PNDD;0;10;100000000;2e-12;200000;3;2651;500;0;2522;500;0;-129;500,0
PNDD;0;10;100000000;2e-12;200000;5;2587;500;0;2605;500;0;18;500,0
PNDD;0;10;100000000;2e-12;200000;8;2803;500;0;3060;500;0;257;500,0
PNDD;0;10;100000000;2e-12;200000;13;3055;500;0;3149;500;0;94;500,0
PNDD;0;10;100000000;2e-12;200000;21;3780;500;0;3631;500;0;-149;500,0
PNDD;0;10;100000000;2e-12;200000;34;2241;500;0;2480;500;0;239;500,0
PNDD;0;10;100000000;2e-12;200000;55;3741;500;0;3986;500;0;245;500,0
PNDD;0;10;100000000;2e-12;200000;89;4094;493;1;4087;500;0;-7;496,5
PNDD;0;10;100000000;2e-12;200000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;200000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;400000;1;2218;115;1;2416;115;1;198;115,0
PNDD;0;10;100000000;2e-12;400000;2;2213;461;1;2429;192;1;216;326,5
PNDD;0;10;100000000;2e-12;400000;3;2330;500;0;2461;500;0;131;500,0
PNDD;0;10;100000000;2e-12;400000;5;2464;500;0;2644;500;0;180;500,0
PNDD;0;10;100000000;2e-12;400000;8;2665;500;0;2735;500;0;70;500,0
PNDD;0;10;100000000;2e-12;400000;13;3021;500;0;3149;500;0;128;500,0
PNDD;0;10;100000000;2e-12;400000;21;3524;500;0;3729;500;0;205;500,0
PNDD;0;10;100000000;2e-12;400000;34;2215;500;0;2459;500;0;244;500,0
PNDD;0;10;100000000;2e-12;400000;55;3685;500;0;3756;500;0;71;500,0
PNDD;0;10;100000000;2e-12;400000;89;4034;500;0;4042;500;0;8;500,0
PNDD;0;10;100000000;2e-12;400000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;400000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;800000;1;2156;500;0;2580;500;0;424;500,0
PNDD;0;10;100000000;2e-12;800000;2;2202;500;0;2030;500;0;-172;500,0
PNDD;0;10;100000000;2e-12;800000;3;2209;500;0;2312;500;0;103;500,0
PNDD;0;10;100000000;2e-12;800000;5;2461;500;0;2469;500;0;8;500,0
PNDD;0;10;100000000;2e-12;800000;8;2679;500;0;2764;500;0;85;500,0
PNDD;0;10;100000000;2e-12;800000;13;2992;500;0;3010;500;0;18;500,0
PNDD;0;10;100000000;2e-12;800000;21;3599;500;0;3301;500;0;-298;500,0
PNDD;0;10;100000000;2e-12;800000;34;2161;500;0;2507;500;0;346;500,0
PNDD;0;10;100000000;2e-12;800000;55;3706;500;0;3649;500;0;-57;500,0
PNDD;0;10;100000000;2e-12;800000;89;3997;500;0;4021;500;0;24;500,0
PNDD;0;10;100000000;2e-12;800000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;800000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;1600000;1;2487;500;0;2752;500;0;265;500,0
PNDD;0;10;100000000;2e-12;1600000;2;2679;500;0;2673;500;0;-6;500,0
PNDD;0;10;100000000;2e-12;1600000;3;3004;500;0;2956;500;0;-48;500,0
PNDD;0;10;100000000;2e-12;1600000;5;3206;500;0;3402;500;0;196;500,0
PNDD;0;10;100000000;2e-12;1600000;8;3966;500;0;3807;115;1;-159;307,5
PNDD;0;10;100000000;2e-12;1600000;13;3519;500;0;3505;500;0;-14;500,0
PNDD;0;10;100000000;2e-12;1600000;21;3975;500;0;3979;500;0;4;500,0
PNDD;0;10;100000000;2e-12;1600000;34;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;1600000;55;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;1600000;89;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;1600000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;1600000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;3200000;1;2582;500;0;2863;500;0;281;500,0
PNDD;0;10;100000000;2e-12;3200000;2;2672;500;0;2786;500;0;114;500,0
PNDD;0;10;100000000;2e-12;3200000;3;2946;500;0;3213;500;0;267;500,0
PNDD;0;10;100000000;2e-12;3200000;5;3480;500;0;3581;500;0;101;500,0
PNDD;0;10;100000000;2e-12;3200000;8;4003;500;0;4026;500;0;23;500,0
PNDD;0;10;100000000;2e-12;3200000;13;3614;500;0;3748;500;0;134;500,0
PNDD;0;10;100000000;2e-12;3200000;21;4005;500;0;4017;500;0;12;500,0
PNDD;0;10;100000000;2e-12;3200000;34;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;3200000;55;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;3200000;89;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;3200000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;3200000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;6400000;1;2118;500;0;2671;500;0;553;500,0
PNDD;0;10;100000000;2e-12;6400000;2;2843;500;0;3084;500;0;241;500,0
PNDD;0;10;100000000;2e-12;6400000;3;2859;500;0;2907;500;0;48;500,0
PNDD;0;10;100000000;2e-12;6400000;5;3322;500;0;3392;500;0;70;500,0
PNDD;0;10;100000000;2e-12;6400000;8;3934;500;0;3829;500;0;-105;500,0
PNDD;0;10;100000000;2e-12;6400000;13;3440;500;0;3394;500;0;-46;500,0
PNDD;0;10;100000000;2e-12;6400000;21;3923;500;0;3882;500;0;-41;500,0
PNDD;0;10;100000000;2e-12;6400000;34;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;6400000;55;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;6400000;89;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;6400000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;10;100000000;2e-12;6400000;255;4095;38;1;4095;38;1;0;38,0
PDDN;0;10;100000000;2e-12;100;1;0;38;1;328;500;0;328;269,0
PDDN;0;10;100000000;2e-12;100;2;0;38;1;414;500;0;414;269,0
PDDN;0;10;100000000;2e-12;100;3;0;37;1;448;500;0;448;268,5
PDDN;0;10;100000000;2e-12;100;5;0;38;1;539;500;0;539;269,0
PDDN;0;10;100000000;2e-12;100;8;0;38;1;593;500;0;593;269,0
PDDN;0;10;100000000;2e-12;100;13;0;38;1;618;500;0;618;269,0
PDDN;0;10;100000000;2e-12;100;21;0;38;1;683;500;0;683;269,0
PDDN;0;10;100000000;2e-12;100;34;0;38;1;754;500;0;754;269,0
PDDN;0;10;100000000;2e-12;100;55;0;38;1;811;500;0;811;269,0
PDDN;0;10;100000000;2e-12;100;89;71;500;0;975;500;0;904;500,0
PDDN;0;10;100000000;2e-12;100;128;276;500;0;1197;500;0;921;500,0
PDDN;0;10;100000000;2e-12;100;255;931;500;0;1751;500;0;820;500,0
PDDN;0;10;100000000;2e-12;200;1;0;38;1;524;500;0;524;269,0
PDDN;0;10;100000000;2e-12;200;2;0;38;1;803;500;0;803;269,0
PDDN;0;10;100000000;2e-12;200;3;0;38;1;902;500;0;902;269,0
PDDN;0;10;100000000;2e-12;200;5;0;38;1;967;500;0;967;269,0
PDDN;0;10;100000000;2e-12;200;8;0;38;1;1062;500;0;1062;269,0
PDDN;0;10;100000000;2e-12;200;13;0;38;1;1124;500;0;1124;269,0
PDDN;0;10;100000000;2e-12;200;21;0;38;1;1185;500;0;1185;269,0
PDDN;0;10;100000000;2e-12;200;34;0;38;1;1242;500;0;1242;269,0
PDDN;0;10;100000000;2e-12;200;55;0;38;1;1326;500;0;1326;269,0
PDDN;0;10;100000000;2e-12;200;89;0;342;1;1446;500;0;1446;421,0
PDDN;0;10;100000000;2e-12;200;128;204;500;0;1609;500;0;1405;500,0
PDDN;0;10;100000000;2e-12;200;255;828;500;0;1980;500;0;1152;500,0
PDDN;0;10;100000000;2e-12;400;1;0;38;1;681;500;0;681;269,0
PDDN;0;10;100000000;2e-12;400;2;0;38;1;1031;500;0;1031;269,0
PDDN;0;10;100000000;2e-12;400;3;0;38;1;1231;500;0;1231;269,0
PDDN;0;10;100000000;2e-12;400;5;0;38;1;1325;500;0;1325;269,0
