sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PDDN;100000;128;1251;500;0
PDDN;100000;255;1254;500;0
PDDN;200000;1;733;500;0
PDDN;200000;2;674;500;0
PDDN;200000;3;671;500;0
PDDN;200000;5;673;500;0
PDDN;200000;8;687;500;0
PDDN;200000;13;794;500;0
PDDN;200000;21;1046;500;0
PDDN;200000;34;669;500;0
PDDN;200000;55;1109;500;0
PDDN;200000;89;1242;500;0
PDDN;200000;128;1256;500;0
PDDN;200000;255;1263;500;0
PDDN;400000;1;741;500;0
PDDN;400000;2;777;500;0
PDDN;400000;3;753;500;0
PDDN;400000;5;782;500;0
PDDN;400000;8;784;500;0
PDDN;400000;13;1170;500;0
PDDN;400000;21;1127;500;0
PDDN;400000;34;841;500;0
PDDN;400000;55;1195;500;0
PDDN;400000;89;1261;500;0
PDDN;400000;128;1265;500;0
PDDN;400000;255;1259;500;0
PDDN;800000;1;995;500;0
PDDN;800000;2;822;500;0
PDDN;800000;3;906;500;0
PDDN;800000;5;882;500;0
PDDN;800000;8;960;500;0
PDDN;800000;13;953;500;0
PDDN;800000;21;1185;500;0
PDDN;800000;34;803;500;0
PDDN;800000;55;1282;500;0
PDDN;800000;89;1287;500;0
PDDN;800000;128;1266;500;0
PDDN;800000;255;1266;500;0
PDDN;1600000;1;1452;500;0
PDDN;1600000;2;969;500;0
PDDN;1600000;3;1092;500;0
PDDN;1600000;5;1490;500;0
PDDN;1600000;8;1325;500;0
PDDN;1600000;13;1200;500;0
PDDN;1600000;21;1325;500;0
PDDN;1600000;34;1244;500;0
PDDN;1600000;55;1253;500;0
PDDN;1600000;89;1244;500;0
PDDN;1600000;128;1246;500;0
PDDN;1600000;255;1245;500;0
PDDN;3200000;1;1051;500;0
PDDN;3200000;2;1096;500;0
PDDN;3200000;3;1090;500;0
PDDN;3200000;5;1329;500;0
PDDN;3200000;8;1370;500;0
PDDN;3200000;13;1297;500;0
PDDN;3200000;21;1372;500;0
PDDN;3200000;34;1248;500;0
PDDN;3200000;55;1244;500;0
PDDN;3200000;89;1247;500;0
PDDN;3200000;128;1248;500;0
PDDN;3200000;255;1248;500;0
PDDN;6400000;1;1488;500;0
PDDN;6400000;2;1798;500;0
PDDN;6400000;3;1590;500;0
PDDN;6400000;5;1585;500;0
PDDN;6400000;8;1419;500;0
PDDN;6400000;13;1751;500;0
PDDN;6400000;21;1421;500;0
PDDN;6400000;34;1246;500;0
PDDN;6400000;55;1248;500;0
PDDN;6400000;89;1248;500;0
PDDN;6400000;128;1246;500;0
PDDN;6400000;255;1243;500;0
PN;100;1;0;36;1
PN;100;2;2;36;1
PN;100;3;0;36;1
PN;100;5;0;36;1
PN;100;8;0;36;1
PN;100;13;0;36;1
PN;100;21;0;37;1
PN;100;34;0;36;1
PN;100;55;0;36;1
PN;100;89;0;36;1
PN;100;128;0;36;1
PN;100;255;0;36;1
PN;200;1;0;36;1
PN;200;2;0;36;1
PN;200;3;0;36;1
PN;200;5;0;36;1
PN;200;8;0;37;1
PN;200;13;0;36;1
PN;200;21;0;37;1
PN;200;34;0;37;1
PN;200;55;0;36;1
PN;200;89;80;365;1
PN;200;128;0;36;1
PN;200;255;0;36;1
PN;400;1;0;36;1
PN;400;2;0;36;1
PN;400;3;0;36;1
PN;400;5;0;36;1
PN;400;8;0;36;1
PN;400;13;0;37;1
PN;400;21;14;36;1
PN;400;34;0;36;1
PN;400;55;0;36;1
PN;400;89;0;36;1
PN;400;128;0;36;1
PN;400;255;0;36;1
PN;800;1;0;36;1
PN;800;2;0;36;1
PN;800;3;0;36;1
PN;800;5;0;37;1
PN;800;8;0;37;1
PN;800;13;0;36;1
PN;800;21;0;36;1
PN;800;34;0;36;1
PN;800;55;15;110;1
PN;800;89;0;36;1
PN;800;128;0;36;1
