sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PNNP;3200000;55;4094;134;1
PNNP;3200000;89;4094;134;1
PNNP;3200000;128;4094;134;1
PNNP;3200000;255;4093;134;1
PNNP;6400000;1;962;500;0
PNNP;6400000;2;2396;500;0
PNNP;6400000;3;1288;500;0
PNNP;6400000;5;2234;500;0
PNNP;6400000;8;4095;45;1
PNNP;6400000;13;2268;500;0
PNNP;6400000;21;4095;45;1
PNNP;6400000;34;4094;134;1
PNNP;6400000;55;4094;134;1
PNNP;6400000;89;4094;134;1
PNNP;6400000;128;4093;134;1
PNNP;6400000;255;4094;134;1
PNDD;100;1;2961;500;0
PNDD;100;2;3324;500;0
PNDD;100;3;3455;500;0
PNDD;100;5;3564;500;0
PNDD;100;8;3639;500;0
PNDD;100;13;3695;500;0
PNDD;100;21;3743;500;0
PNDD;100;34;3789;500;0
PNDD;100;55;3834;500;0
PNDD;100;89;3881;500;0
PNDD;100;128;3918;500;0
PNDD;100;255;3999;500;0
PNDD;200;1;2546;386;1
PNDD;200;2;3053;269;1
PNDD;200;3;3289;269;1
PNDD;200;5;3492;269;1
PNDD;200;8;3602;269;1
PNDD;200;13;3677;462;1
PNDD;200;21;3734;462;1
PNDD;200;34;3786;462;1
PNDD;200;55;3836;500;0
PNDD;200;89;3884;500;0
PNDD;200;128;3920;500;0
PNDD;200;255;3999;500;0
PNDD;400;1;2143;464;1
PNDD;400;2;2558;191;1
PNDD;400;3;3000;153;1
PNDD;400;5;3312;115;1
PNDD;400;8;3495;115;1
PNDD;400;13;3612;77;1
PNDD;400;21;3695;77;1
PNDD;400;34;3762;77;1
PNDD;400;55;3819;77;1
PNDD;400;89;3872;77;1
PNDD;400;128;3910;77;1
PNDD;400;255;3986;77;1
PNDD;800;1;1777;500;0
PNDD;800;2;2151;267;1
PNDD;800;3;2509;191;1
PNDD;800;5;2993;153;1
PNDD;800;8;3252;115;1
PNDD;800;13;3480;115;1
PNDD;800;21;3645;77;1
PNDD;800;34;3728;77;1
PNDD;800;55;3795;77;1
PNDD;800;89;3851;77;1
PNDD;800;128;3891;77;1
PNDD;800;255;3970;77;1
PNDD;1600;1;1937;503;1
PNDD;1600;2;2255;191;1
PNDD;1600;3;2611;152;1
PNDD;1600;5;3087;114;1
PNDD;1600;8;3312;76;1
PNDD;1600;13;3565;77;1
PNDD;1600;21;3697;77;1
PNDD;1600;34;3777;77;1
PNDD;1600;55;3841;77;1
PNDD;1600;89;3908;77;1
PNDD;1600;128;3951;77;1
PNDD;1600;255;4044;77;1
PNDD;3200;1;1738;500;0
