sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PDDN;100000;21;3757;500;0
PDDN;100000;34;3178;77;1
PDDN;100000;55;3781;500;0
PDDN;100000;89;4085;343;1
PDDN;100000;128;4095;38;1
PDDN;100000;255;4095;38;1
PDDN;200000;1;3056;77;1
PDDN;200000;2;3157;500;0
PDDN;200000;3;3228;500;0
PDDN;200000;5;3372;500;0
PDDN;200000;8;3481;500;0
PDDN;200000;13;3615;500;0
PDDN;200000;21;3790;500;0
PDDN;200000;34;3451;500;0
PDDN;200000;55;3758;500;0
PDDN;200000;89;4089;500;0
PDDN;200000;128;4095;38;1
PDDN;200000;255;4095;38;1
PDDN;400000;1;3006;77;1
PDDN;400000;2;3073;500;0
PDDN;400000;3;3149;500;0
PDDN;400000;5;3268;500;0
PDDN;400000;8;3396;500;0
PDDN;400000;13;3524;500;0
PDDN;400000;21;3689;500;0
PDDN;400000;34;3048;500;0
PDDN;400000;55;3703;500;0
PDDN;400000;89;4039;500;0
PDDN;400000;128;4095;38;1
PDDN;400000;255;4095;38;1
PDDN;800000;1;2940;77;1
PDDN;800000;2;3024;500;0
PDDN;800000;3;1983;500;0
PDDN;800000;5;3231;500;0
PDDN;800000;8;3042;500;0
PDDN;800000;13;3457;500;0
PDDN;800000;21;3650;500;0
PDDN;800000;34;3073;500;0
PDDN;800000;55;3697;500;0
PDDN;800000;89;4006;500;0
PDDN;800000;128;4095;38;1
PDDN;800000;255;4095;38;1
PDDN;1600000;1;3047;500;0
PDDN;1600000;2;3161;500;0
PDDN;1600000;3;3428;500;0
PDDN;1600000;5;3832;500;0
PDDN;1600000;8;3964;500;0
PDDN;1600000;13;3613;500;0
PDDN;1600000;21;3961;500;0
PDDN;1600000;34;4095;38;1
PDDN;1600000;55;4095;38;1
PDDN;1600000;89;4095;38;1
PDDN;1600000;128;4095;38;1
PDDN;1600000;255;4095;38;1
PDDN;3200000;1;3099;500;0
PDDN;3200000;2;3230;500;0
PDDN;3200000;3;3260;500;0
PDDN;3200000;5;3584;500;0
PDDN;3200000;8;3924;500;0
PDDN;3200000;13;3727;500;0
PDDN;3200000;21;3929;500;0
PDDN;3200000;34;4095;38;1
PDDN;3200000;55;4095;38;1
PDDN;3200000;89;4095;38;1
PDDN;3200000;128;4095;38;1
PDDN;3200000;255;4095;38;1
PDDN;6400000;1;2168;500;0
PDDN;6400000;2;3278;500;0
PDDN;6400000;3;3116;500;0
PDDN;6400000;5;3441;500;0
PDDN;6400000;8;3932;500;0
PDDN;6400000;13;3611;500;0
PDDN;6400000;21;3939;500;0
PDDN;6400000;34;4095;38;1
PDDN;6400000;55;4095;38;1
PDDN;6400000;89;4095;38;1
PDDN;6400000;128;4095;38;1
PDDN;6400000;255;4095;38;1
PN;100;1;2329;500;0
PN;100;2;2605;500;0
PN;100;3;2688;500;0
