sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PDDN;6400;8;3375;267;1
PDDN;6400;13;3536;153;1
PDDN;6400;21;3689;115;1
PDDN;6400;34;3772;115;1
PDDN;6400;55;3834;77;1
PDDN;6400;89;3885;77;1
PDDN;6400;128;3924;77;1
PDDN;6400;255;4000;77;1
PDDN;12800;1;2246;500;0
PDDN;12800;2;3070;343;1
PDDN;12800;3;3309;229;1
PDDN;12800;5;3516;114;1
PDDN;12800;8;3661;115;1
PDDN;12800;13;3757;77;1
PDDN;12800;21;3824;77;1
PDDN;12800;34;3877;77;1
PDDN;12800;55;3929;115;1
PDDN;12800;89;3986;115;1
PDDN;12800;128;4095;76;1
PDDN;12800;255;4041;77;1
PDDN;25600;1;1439;458;1
PDDN;25600;2;2446;496;1
PDDN;25600;3;2958;305;1
PDDN;25600;5;3278;152;1
PDDN;25600;8;3474;115;1
PDDN;25600;13;3633;77;1
PDDN;25600;21;3742;77;1
PDDN;25600;34;3817;77;1
PDDN;25600;55;3878;77;1
PDDN;25600;89;3921;77;1
PDDN;25600;128;4095;76;1
PDDN;25600;255;3986;77;1
PDDN;51200;1;892;229;1
PDDN;51200;2;1613;458;1
PDDN;51200;3;2205;382;1
PDDN;51200;5;2908;305;1
PDDN;51200;8;3208;153;1
PDDN;51200;13;3421;77;1
PDDN;51200;21;3589;77;1
PDDN;51200;34;3719;77;1
PDDN;51200;55;3804;77;1
PDDN;51200;89;3867;77;1
PDDN;51200;128;4089;77;1
PDDN;51200;255;3926;77;1
PDDN;100000;1;1759;305;1
PDDN;100000;2;2764;306;1
PDDN;100000;3;3110;115;1
PDDN;100000;5;3343;77;1
PDDN;100000;8;3519;77;1
PDDN;100000;13;3672;77;1
PDDN;100000;21;3776;77;1
PDDN;100000;34;2765;229;1
PDDN;100000;55;3793;77;1
PDDN;100000;89;4045;77;1
PDDN;100000;128;4095;76;1
PDDN;100000;255;4095;76;1
PDDN;200000;1;1195;153;1
PDDN;200000;2;1839;268;1
PDDN;200000;3;2433;229;1
PDDN;200000;5;3010;115;1
PDDN;200000;8;3269;77;1
PDDN;200000;13;3467;77;1
PDDN;200000;21;3631;77;1
PDDN;200000;34;1854;268;1
PDDN;200000;55;3666;77;1
PDDN;200000;89;3991;77;1
PDDN;200000;128;4095;76;1
PDDN;200000;255;4095;76;1
PDDN;400000;1;937;153;1
PDDN;400000;2;1020;153;1
PDDN;400000;3;1507;230;1
PDDN;400000;5;2253;230;1
